    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         3	        84	         5	   14.7764	   173.589	   -83.799	  -779.772	    102.84	   2266.99	      0.02	   0.28856	   45.0115	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	         6	   14.8259	   172.003	  -82.2663	  -779.769	   125.853	   2266.99	      0.02	  0.288593	    45.018	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	         7	   14.8862	   170.429	   -80.745	  -779.763	   148.767	   2266.98	      0.02	  0.288634	   45.0262	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	         8	   14.9571	   168.869	  -79.2372	  -779.752	   171.686	   2266.96	      0.02	  0.288681	   45.0357	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	         9	   15.0385	   167.324	  -77.7449	  -779.738	   194.613	   2266.94	      0.02	  0.288736	   45.0468	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        10	   15.1302	   165.796	  -76.2698	  -779.717	   217.651	   2266.88	      0.02	  0.288799	   45.0587	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        11	   15.2321	   164.288	  -74.8137	  -779.693	   240.593	   2266.82	      0.02	  0.288869	    45.073	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        12	   15.3439	   162.799	  -73.3782	  -779.665	   263.545	   2266.74	      0.02	  0.288945	   45.0881	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        13	   15.4655	   161.333	  -71.9646	  -779.635	   286.507	   2266.66	      0.02	  0.289031	   45.1048	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        14	   15.5965	    159.89	  -70.5742	  -779.597	   309.584	   2266.55	      0.02	  0.289123	   45.1231	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        15	   15.7368	   158.471	  -69.2081	  -779.556	   332.568	   2266.43	      0.02	  0.289223	   45.1426	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        16	   15.8861	   157.078	  -67.8672	  -779.511	   355.565	    2266.3	      0.02	  0.289331	   45.1637	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        17	   16.0441	    155.71	  -66.5524	  -779.465	   378.577	   2266.18	      0.02	  0.289445	   45.1864	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        18	   16.2107	   154.369	  -65.2642	   -779.41	   401.706	   2266.01	      0.02	  0.289569	   45.2106	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        19	   16.5683	   151.769	    -62.77	  -779.359	   425.124	   2265.86	      0.02	  0.205884	   89.9999	        10	         5	         5	         0	        10	         5	         5	         0
         3	        84	        20	   16.9567	   149.281	  -60.3872	  -779.288	   448.949	   2265.65	      0.02	  0.206306	   90.0002	        10	         5	         5	         0	        10	         5	         5	         0
